tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
260541432,"2628.01","PC",0.8715953,2459387.8849730,1.2710000
259901731,"2629.01","PC",11.4856846,2460134.4120890,4.6321783
120916706,"263.01","CP",0.5568212,2460934.1240590,0.9135251
391900348,"2630.01","PC",9.7130596,2460070.8101970,1.6610000
140067837,"2631.01","PC",6.6314357,2459065.4053660,2.5431694
231703293,"2632.01","FP",0.9071050,2459085.5471750,1.7110000
386131764,"2633.01","PC",18.1960491,2459229.3615750,4.8596477
358557578,"2635.01","PC",7.4547813,2459287.9939260,7.1681685
211438925,"194.01","KP",4.8996461,2460198.8317160,3.0700000
7413227,"1940.01","APC",3.4158668,2459335.6451930,1.9196262
167009792,"1941.01","FP",1.1330520,2460932.5310440,1.3601919
308919449,"1942.01","FP",1.6563738,2460012.0277400,1.7410000
382980571,"1943.01","PC",1.7425730,2460091.6973040,1.9620000
461080504,"1944.01","FP",6.0988471,2459285.4486800,5.4088180
357536526,"1945.01","FP",1.5736300,2458545.6609400,2.5580000
127315102,"1946.01","FP",10.8458712,2459338.8498880,3.3790000
460140752,"1947.01","FP",12.0077462,2460066.8219440,2.8180000
31268146,"1948.01","FP",3.6473383,2460013.4573820,4.4572847
334125713,"1949.01","PC",4.6211026,2459331.9000440,3.8820000
230982885,"195.01","KP",2.0727598,2458355.4904240,2.6190000
327663613,"1950.01","FP",1.4114400,2458599.5698400,2.5090000
356590734,"1951.01","PC",4.8294060,2459362.0847350,2.6761872
394509844,"1952.01","FP",6.8913200,2458599.3139800,5.3690000
242536549,"1953.01","FP",0.6923563,2459359.1324320,0.8030000
466113537,"1954.01","PC",4.9064175,2460015.1943540,6.5416975
166184426,"1955.01","FP",16.3152000,2458600.4509200,1.9920000
438777551,"3161.01","PC",1.4010338,2460041.7740020,2.2200000
433546897,"3162.01","PC",1.5755252,2460041.7297160,3.5874714
425316308,"3163.01","PC",3.0749168,2459357.8948770,2.6700000
419946164,"3164.01","FP",1.7765395,2458623.3433940,1.2580000
419858461,"3165.01","FP",2.5433707,2460041.9757350,3.2214112
412371819,"3166.01","PC",1.8750200,2459358.6874330,2.6640000
411796826,"3167.01","PC",3.0959309,2459355.1987730,2.5450000
410554986,"3168.01","PC",5.1745185,2459354.5678700,2.4410000
403911354,"3169.01","PC",4.4814049,2459325.5521680,1.6890000
402319411,"317.01","PC",3.3262977,2459090.2035960,2.9439229
400712525,"3170.01","PC",1.8923031,2459356.7238540,1.9560000
399058051,"3171.01","PC",1.5706704,2460041.2476520,3.3750912
398502253,"3172.01","PC",3.0031058,2460043.4809630,3.4866136
398466662,"3173.01","PC",8.7719993,2459347.1574970,4.9200000
392112968,"3174.01","FP",1.1960086,2460041.5928170,2.3500000
391510223,"3175.01","PC",1.6546269,2460014.6857220,3.3211285
389999924,"3176.01","FP",4.7606207,2460015.7192840,5.9420443
383410746,"3177.01","PC",2.1146550,2459359.6339940,1.9450000
455272393,"3438.01","PC",1.6660179,2459990.0427820,1.4450000
394338713,"3439.01","PC",5.9349921,2459385.9746290,1.4230000
13023378,"344.01","PC",6.0672187,2459092.3880120,3.0803438
208030798,"3440.01","FP",1.7167587,2458650.3260660,2.0440000
393196631,"3441.01","PC",4.2594558,2459384.8463130,3.3910000
207981861,"3442.01","PC",3.4569274,2459380.4457120,2.8050000
392995938,"3443.01","PC",1.0078907,2459358.7072360,2.7550000
161299119,"3444.01","PC",2.7188122,2459384.5354800,2.1820000
364431259,"3445.01","PC",2.9866836,2459382.3776600,2.6810000
149022647,"3446.01","PC",1.8528946,2459359.7025160,2.4440000
363749415,"3447.01","PC",3.6562554,2459382.7319660,3.8530000
143934343,"3448.01","PC",2.1642912,2459357.7093950,2.8180000
363083571,"3449.01","PC",3.8249546,2459385.4344010,3.8740000
308208458,"345.01","PC",11.2237372,2459091.7160700,3.3719302
126125073,"3450.01","PC",3.6387748,2459353.6475170,3.1310000
361710792,"3451.01","PC",8.7234738,2459380.1140500,2.5980000
360475034,"3452.01","PC",2.8372178,2459388.6224370,4.8220000
360473750,"3453.01","PC",4.3618031,2460071.4327800,4.9000000
359426909,"3454.01","PC",3.9415006,2459357.8298800,2.1770000
252430813,"3706.01","PC",4.3701795,2460286.7699950,3.7808822
366311757,"3707.01","PC",4.9107194,2459914.2576610,4.4450000
251652214,"3708.01","PC",7.2729900,2459902.9818300,4.3230000
356322454,"3709.01","PC",3.2509846,2460288.7292630,2.2931885
156016136,"371.01","PC",3.4813814,2459088.5267380,2.2906804
174826170,"3710.01","PC",2.4802272,2458838.3387840,3.5100000
355008856,"3711.01","PC",3.0108217,2458836.5606200,1.7230000
354442783,"3712.01","FP",1.5224706,2459910.6901610,1.3423331
171160885,"3713.01","PC",10.4401778,2459918.9874090,2.7830000
155867025,"3714.01","CP",2.1547472,2459911.4698200,1.6582238
354293303,"3715.01","PC",2.4713543,2459912.3709800,2.3649813
155351556,"3716.01","PC",6.0985856,2458832.5420180,6.7110000
348099535,"3717.01","APC",10.1182835,2458823.0309850,2.6450000
417942201,"3718.01","PC",4.2305960,2458834.6493310,4.2630000
150074121,"3719.01","PC",1.2222265,2459911.0315170,1.5952613
441075486,"372.01","APC",1.1202752,2459112.0728500,2.0950000
347051112,"3720.01","PC",4.7378265,2459913.3211400,1.7442136
143687316,"3721.01","PC",3.5411235,2460287.5229210,3.0771407
298206077,"2900.01","PC",1.3171730,2459303.6920920,2.5810000
295093397,"2901.01","PC",4.6086828,2459303.9945310,4.2830000
290302097,"2902.01","FP",2.9918201,2460042.8003470,2.2310000
268125229,"2903.01","PC",3.5947639,2459964.2203750,1.8100000
267536225,"2904.01","PC",7.5010022,2459292.3431000,3.9770000
260120451,"2905.01","PC",11.8790678,2459998.0154430,3.7160000
192259856,"2906.01","PC",3.7062792,2459277.5532720,3.0080000
192003741,"2907.01","PC",3.1686320,2459274.7613900,2.3290000
191671884,"2908.01","PC",5.4631023,2459275.1425700,4.0670000
191496430,"2909.01","PC",3.0688259,2459275.2066180,3.9500000
49710555,"291.01","FP",12.0883700,2459109.0920000,3.1060000
141574742,"2910.01","PC",3.3080662,2459965.4508620,4.0947447
141141249,"2911.01","PC",1.7701321,2459963.8577750,1.6631328
118406995,"2912.01","PC",8.7614828,2460019.6599410,3.3010000
101588793,"2913.01","PC",7.0317936,2459304.4564960,2.9620000
90127880,"2914.01","PC",3.0515894,2459964.7634080,3.2635858
89617284,"2915.01","PC",5.1304425,2459297.9722860,2.3990000
76663549,"2916.01","PC",3.9216762,2459303.1286430,2.0750000
75744886,"2917.01","PC",7.9018734,2459294.1200290,3.1800000
381996371,"3178.01","PC",2.9331094,2459359.1155090,3.9110000
378227267,"3179.01","PC",4.7076648,2459327.5657550,1.8340000
206352378,"318.01","PC",3.7463765,2459065.3748750,1.9560091
372960748,"3180.01","PC",2.0963263,2459359.7422470,1.2170000
372596796,"3181.01","FP",3.5366743,2458617.0318660,2.6970000
372448111,"3182.01","PC",5.0700956,2459357.0421030,2.7630000
370385007,"3183.01","PC",4.2174286,2459360.2511740,4.0450000
366248595,"3184.01","PC",3.6071588,2459358.9697050,3.9470000
363661031,"3185.01","PC",3.5601365,2459355.3038050,2.8240000
363632843,"3186.01","PC",3.6130857,2460014.4499760,1.7149191
245027119,"3187.01","PC",2.0084283,2459359.0795260,2.6000000
363202582,"3188.01","PC",1.5659063,2459359.2727000,1.1690000
361998994,"3189.01","FP",1.8499600,2458622.1891940,2.9540000
389753172,"319.01","APC",0.7135373,2459086.5308970,0.8920000
344745774,"3190.01","PC",2.6698560,2460070.2085720,3.5590000
342375120,"3191.01","PC",4.4367891,2459355.8037260,2.0420000
336613507,"3192.01","PC",2.2350331,2459356.6909000,3.1020000
334757798,"3193.01","PC",2.3019268,2458623.3155690,2.5270000
333511802,"3194.01","PC",3.6179419,2459353.9032390,4.3940000
358938714,"3455.01","APC",0.4224250,2458651.7449210,0.6800000
357661805,"3456.01","PC",17.0298529,2459361.0873890,2.6500000
357312511,"3457.01","PC",32.6012979,2459335.5877650,4.3660000
340228388,"3458.01","PC",3.1726875,2459354.4002330,2.0500000
335860261,"3459.01","PC",8.4893234,2459354.8939190,4.9030000
118327533,"346.01","PC",16.5630800,2460192.0196450,2.3170000
39858507,"3460.01","PC",4.6288384,2459378.7784000,6.2640000
334080358,"3461.01","PC",11.4483792,2459357.9276220,4.8240000
324116813,"3462.01","PC",6.3885628,2459379.3641860,1.7260000
292889298,"3463.01","PC",2.2538878,2458651.5598570,3.6640000
290504044,"3464.01","PC",3.6515704,2459360.3189760,1.9250000
454361389,"3465.01","PC",3.9563671,2460045.0545330,3.3960000
284254253,"3466.01","FP",1.8629080,2458651.9738150,4.5620000
453289469,"3467.01","FP",0.7799194,2458652.4368120,1.5430000
282091493,"3468.01","FP",3.3789946,2458647.6855140,3.3320000
447192619,"3469.01","PC",2.6566986,2459382.8341810,3.8650000
224271611,"347.01","PC",4.0400030,2459090.4645880,1.0528611
277538491,"3470.01","PC",3.2404614,2459357.0219860,1.6420000
407166076,"3471.01","PC",8.7520247,2459380.3847010,3.6020000
346015394,"3722.01","PC",1.0788649,2459910.3944520,1.9801943
3027681,"3723.01","PC",3.9442027,2459544.6693930,3.2690000
339250695,"3725.01","FP",4.7262208,2460287.8583950,3.2344044
122695048,"3726.01","PC",4.8404431,2460290.4323920,2.6166045
339207847,"3727.01","PC",13.3988634,2459919.6397500,4.3926223
116257066,"3728.01","FP",6.5019596,2459545.9610390,3.0780000
322160664,"3729.01","PC",8.1744382,2460290.9268590,2.6721445
9032368,"373.01","FP",1.6320000,2458355.6794200,1.4660000
417844678,"3730.01","PC",2.5404529,2459910.6345430,4.8434159
115457180,"3731.01","APC",5.6619072,2459911.9662290,2.1490000
321894059,"3732.01","PC",2.9594651,2458837.4431970,3.8400000
321436679,"3733.01","FP",2.1263167,2460286.3619910,2.6213684
105135774,"3734.01","PC",2.1411860,2460287.3079240,2.7636092
317252733,"3735.01","PC",3.3526843,2459912.0784860,3.9579058
98620619,"3736.01","PC",2.2091186,2460286.2448760,3.2100502
96074951,"3737.01","PC",5.5609997,2459912.4156490,4.2040000
312689217,"3738.01","PC",4.3847594,2459474.3062640,4.7104727
74881311,"2918.01","PC",9.5680636,2459288.0406120,3.9820000
74274839,"2919.01","PC",4.6957057,2459298.6803530,2.6330000
180285396,"292.01","PC",10.3688702,2459088.9634210,2.4885919
48210046,"2920.01","PC",3.2003149,2459300.9728970,2.8470000
45896295,"2921.01","PC",3.0044799,2459331.5056930,3.1900000
45492609,"2922.01","PC",1.3605223,2459303.7368270,0.7150000
45299834,"2923.01","PC",4.3226285,2460015.6229520,2.9080000
45048546,"2924.01","PC",7.3498345,2459966.8610780,4.0296279
44510874,"2925.01","PC",1.5720089,2459302.5643510,1.2570000
34499178,"2926.01","PC",2.4249041,2459303.1983090,4.2250000
33651215,"2927.01","PC",1.3868302,2459304.9912770,2.4130000
33159936,"2928.01","PC",2.8457134,2459302.1650510,3.1890000
31975443,"2929.01","PC",2.0391352,2459302.0351100,2.1000000
355637190,"293.01","APC",0.8054361,2459109.9113880,1.0600000
30300445,"2930.01","PC",7.2041454,2459297.4142760,3.5270000
29505837,"2931.01","PC",8.6681997,2459996.6846410,5.8640000
29418536,"2932.01","PC",3.2569118,2459990.6834050,3.6890000
29336129,"2933.01","FP",1.6363822,2459989.6362280,5.2796046
332880327,"3195.01","PC",0.6676722,2459360.0962240,1.1170000
331297805,"3196.01","PC",4.9816829,2459351.7871590,2.5870000
331160996,"3197.01","PC",2.1972485,2458623.4637830,2.3480000
121625070,"3198.01","PC",2.1271199,2459359.0167770,2.3860000
330885564,"3199.01","PC",0.6756067,2459359.8352750,1.0280000
188593930,"320.01","FP",1.4650300,2458354.2760700,1.1450000
330014070,"3200.01","PC",6.3087809,2459356.7237410,1.5350000
329921262,"3201.01","PC",2.3631898,2460042.5498760,2.8375698
329691586,"3202.01","PC",1.5169786,2459358.0040960,1.2410000
329609449,"3203.01","PC",4.2442882,2459358.5420260,4.2730000
326662822,"3204.01","PC",4.0446543,2459353.1579130,4.7350000
322862882,"3205.01","FP",1.2361087,2459359.4645320,1.1390000
321802774,"3206.01","PC",1.9405161,2459357.9152550,3.3440000
320994166,"3207.01","PC",4.0996864,2460070.1305930,4.8060000
319949055,"3208.01","PC",2.3577049,2459356.0161260,3.3570000
319806044,"3209.01","PC",1.3509356,2459358.0662730,2.6360000
175476629,"321.01","FP",1.1405700,2458354.2715600,2.1880000
318668441,"3210.01","PC",2.2364485,2459359.9087640,2.4900000
323002911,"3211.01","PC",3.5949457,2459384.2467370,2.1530000
275562670,"3472.01","FP",1.5810556,2458651.4492730,2.4370000
406861922,"3473.01","PC",4.0358074,2459384.8165390,2.6670000
274367763,"3474.01","PC",3.8795023,2459358.6632460,3.6470000
403507814,"3475.01","PC",2.7812908,2459383.8426000,3.2080000
272983172,"3476.01","PC",4.3205081,2459385.8968100,2.5100000
402391147,"3477.01","PC",3.3626798,2459387.7814240,3.7710000
255909950,"3478.01","PC",1.8285600,2459385.4236340,2.9610000
402219289,"3479.01","PC",2.1970052,2459386.4822740,2.9660000
70785910,"348.01","PC",0.4947938,2459088.6394730,0.9449038
254909777,"3480.01","PC",2.1301227,2458650.1973090,2.6460000
396316939,"3481.01","PC",4.9214799,2459386.3019530,2.4250000
254629854,"3482.01","FP",0.9714298,2459359.5472200,1.2510000
395926728,"3483.01","PC",1.4466788,2459388.8531330,1.5290000
221882319,"3484.01","PC",5.1890769,2459386.5564130,5.0110000
394672497,"3485.01","PC",11.8413467,2459382.7140160,2.8650000
394672497,"3485.02","PC",6.0379203,2460087.8122940,2.2970000
221861843,"3486.01","PC",2.2177820,2459382.5174130,1.4210000
301160638,"3487.01","APC",16.0085751,2459378.9880340,4.4520000
394570569,"3488.01","PC",6.9625419,2459379.6993850,4.5640000
311441461,"3739.01","PC",3.4471559,2459911.3542390,3.7435577
183675732,"374.01","PC",5.4820954,2459091.2246480,4.4375744
87597187,"3740.01","FA",2.0449361,2458838.0285880,2.7320000
701926762,"3741.01","PC",2.0449545,2458838.0288650,2.7630000
286696848,"3742.01","FP",8.9279009,2458835.6227210,3.2780000
87091417,"3743.01","PC",2.1186344,2458840.2331560,2.5530000
86075481,"3744.01","PC",3.9010509,2459911.4293740,4.2743803
666567477,"3745.01","PC",1.6883103,2458838.1804640,2.6740000
284747017,"3746.01","FP",1.8012697,2458839.9234330,3.1820000
647636934,"3747.01","PC",1.5503072,2459911.5529610,2.3242495
82622707,"3748.01","PC",2.3753009,2459911.9851680,1.5021940
284174392,"3749.01","PC",1.8751894,2459911.3467540,2.7980000
280097543,"375.01","PC",9.4546478,2458660.2076820,10.2947735
468777766,"3750.01","PC",12.4844641,2458826.4258620,2.8270000
284173938,"3751.01","PC",2.9157041,2459910.8775620,3.3750000
81597356,"3752.01","PC",2.8054221,2459883.5387330,3.6911464
467783290,"3753.01","FP",3.6502527,2459521.5129090,2.5060000
81593515,"3754.01","PC",2.5312823,2458839.2857140,4.4280000
28945511,"2934.01","PC",1.1239749,2459278.6836840,1.0110000
24837152,"2935.01","PC",5.5698287,2459278.9432320,2.2340000
22020459,"2936.01","FP",1.3328042,2459988.4795830,2.7500000
18794442,"2937.01","PC",2.0139493,2459990.4227610,1.5540000
11417087,"2938.01","PC",4.9424560,2459272.9235590,2.5040000
5485318,"2939.01","PC",4.8306667,2459273.9225150,4.2400000
188570092,"294.01","CP",7.3279450,2459457.9736210,2.8960000
5224772,"2940.01","PC",4.5991516,2459301.0793910,3.1130000
4729001,"2941.01","APC",0.7127815,2459988.5633320,1.1540000
3840990,"2942.01","PC",3.5257230,2459303.8336260,4.5820000
3233861,"2943.01","PC",0.7123317,2459279.0921250,0.7520000
340700241,"2944.01","FP",7.7925448,2459967.1387230,2.9029880
286152207,"2945.01","PC",3.2006677,2459299.3301910,4.1950000
302798365,"2946.01","PC",4.9186433,2459331.5641600,1.8490000
374847873,"2947.01","FP",2.0391741,2459332.0805510,0.8490000
357896777,"2948.01","PC",2.7557652,2460042.5409750,1.8890000
357299852,"2949.01","PC",2.8652288,2459359.1463200,1.7850000
327952677,"295.01","KP",3.3969441,2459090.1438390,2.4148687
356206412,"2950.01","PC",3.2690486,2459358.1477630,3.6660000
316236118,"3212.01","PC",4.1943867,2459353.4533780,2.9770000
314013231,"3213.01","APC",2.5395579,2459357.5295360,3.0820000
312508092,"3214.01","PC",5.7759952,2459355.3742170,3.5940000
307888842,"3215.01","PC",1.2008331,2459359.4947590,1.5840000
306547699,"3216.01","FP",2.6985136,2459356.2413040,4.8560000
309436531,"3217.01","FP",3.2136333,2459383.9669290,1.8750000
305739565,"3218.01","CP",3.3704313,2459329.3343040,4.6080000
305492348,"3219.01","PC",3.2969977,2459358.2736360,3.8560000
198077394,"322.01","PC",3.9905330,2459089.9464220,3.4539056
304950588,"3220.01","FP",7.4316274,2459350.8573520,3.8680000
303883880,"3221.01","FP",0.8970184,2459359.5988100,2.4340000
303686889,"3222.01","PC",5.6320791,2459359.9396050,4.7280000
297668572,"3223.01","PC",4.6337350,2459358.7757250,5.7550000
297457992,"3224.01","PC",2.8317721,2459358.0534780,2.6070000
401952328,"3225.01","PC",9.1509453,2459357.3639990,3.5220000
295233473,"3226.01","PC",2.3720554,2460069.3453580,3.3660000
294385899,"3227.01","PC",8.9522767,2459342.9451800,4.5080000
294365631,"3228.01","PC",1.8118703,2459358.1501330,1.3680000
290263093,"3229.01","PC",5.2122800,2459355.1671160,3.8630000
251852984,"323.01","PC",2.7723915,2458355.5745900,1.8223369
221785300,"3489.01","PC",3.7833369,2459385.9045630,3.3860000
382474101,"349.01","FP",2.6520851,2460184.4978180,3.8534062
394492339,"3490.01","PC",9.1317488,2459374.1252860,2.4480000
208719443,"3491.01","PC",2.4038651,2459383.3862660,3.5490000
81077799,"3492.01","PC",9.2224171,2459314.5211550,5.2968580
203377303,"3493.01","PC",8.1594870,2459313.0435980,4.3972747
165827520,"3494.01","PC",7.7486120,2459310.0206280,1.3743369
272167060,"3495.01","PC",8.4130034,2459347.1618310,2.5601309
448358913,"3496.01","PC",1.5505494,2460067.7351260,1.3560000
21113347,"3497.01","KP",4.2180760,2459310.8168040,3.5060865
310294189,"3498.01","PC",4.8768783,2459353.2435020,4.0240000
446370039,"3499.01","PC",4.5992844,2459307.9616870,8.1684205
199731190,"350.01","APC",2.5130547,2459109.8196610,1.7960000
443666343,"3500.01","PC",7.3436151,2459315.3574690,3.8475431
98957720,"3501.01","APC",15.3502505,2459313.4714230,2.8700000
452281203,"3502.01","PC",3.4468018,2459307.3888100,1.0595930
281196902,"3755.01","CP",5.5455798,2460291.2162120,3.1170996
67300566,"3756.01","APC",4.4236732,2459912.4499740,1.4711492
445751830,"3757.01","CP",3.4391954,2459911.6673390,1.6681096
280254984,"3758.01","PC",3.4177514,2459736.6874770,3.4150000
27244707,"3759.01","FP",1.6882863,2458838.1801940,2.6360000
144301273,"376.01","PC",2.7509863,2459062.4522260,1.9989790
440186528,"3760.01","APC",0.5318566,2458840.8684520,0.9550000
275703182,"3761.01","PC",25.8944827,2458812.2284440,2.1360000
9833284,"3762.01","PC",0.6843601,2458839.7180320,0.7620000
432114158,"3763.01","PC",2.0042661,2459910.7682550,3.2004171
275702126,"3764.01","PC",6.5718534,2459911.4603850,2.4724722
432078760,"3765.01","PC",3.1479532,2459913.0478070,3.3502554
9830791,"3766.01","PC",3.5414573,2458835.3489470,2.8300000
274545328,"3767.01","PC",2.3907751,2460287.7633050,4.1827898
268172361,"3768.01","PC",2.1803154,2460286.3726070,2.6629308
428251130,"3769.01","PC",10.3380912,2458821.0279150,3.9720000
139285736,"377.01","FP",1.5502800,2458326.0510700,1.5710000
304025075,"2951.01","FP",3.0290563,2460016.5298350,3.3148084
302527524,"2952.01","PC",10.7844934,2459351.6677040,2.0210000
469184909,"2953.01","FP",1.2926975,2460042.1426180,2.5920000
464328419,"2954.01","PC",4.8401948,2459323.5675760,3.5460000
464326872,"2955.01","PC",0.5542332,2459331.6639910,1.3660000
463508231,"2956.01","PC",4.1277280,2459332.1205510,1.4110000
463469906,"2957.01","PC",1.5314941,2460014.5695490,2.4818244
463203560,"2958.01","FP",1.9905105,2460014.5534170,2.6200000
462162963,"2959.01","FP",1.3550447,2458593.7529070,1.9450000
382463648,"296.01","PC",25.2580075,2459062.7641460,3.7100519
462072242,"2960.01","PC",2.0916623,2459332.1408870,3.2740000
446684383,"2961.01","PC",4.6259138,2459325.9924120,2.9100000
444394183,"2962.01","PC",4.0211797,2459326.4445360,4.1980000
441334829,"2963.01","FP",4.4433921,2459991.6606460,3.4140000
