kepid,kepler_name,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration
6619815,"Kepler-1696 b","K03361.01","CONFIRMED",65.9407869,231.97155,7.776
6113752,,"K07763.01","FALSE POSITIVE",406.45737,230.8834,9.554
3098197,,"K03362.01","FALSE POSITIVE",30.47639859,156.24007,17.9728
11651712,"Kepler-1479 b","K03363.01","CONFIRMED",14.53260546,140.4685,2.4212
9896558,"Kepler-937 c","K01718.02","CONFIRMED",153.348739,190.5347,12.205
7697103,,"K03430.01","CANDIDATE",13.9248005,142.04732,5.016
9267996,,"K03431.01","CANDIDATE",19.6001405,138.5631,8.613
7045605,,"K07808.01","FALSE POSITIVE",361.526458,339.3304,6.947
8738775,"Kepler-1498 b","K03432.01","CONFIRMED",48.0506878,140.514,7.999
7093401,,"K03433.01","CANDIDATE",34.08429351,152.06766,1.3521
7877818,,"K03816.01","FALSE POSITIVE",9.44942628,132.45174,6.3064
5636642,,"K03817.01","FALSE POSITIVE",0.933489066,132.101834,1.41864
6515722,,"K03818.01","FALSE POSITIVE",1.908525084,131.77571,4.169
6679504,,"K07788.01","FALSE POSITIVE",0.798467681,132.04627,0.86
5560831,,"K03819.01","FALSE POSITIVE",0.867721348,132.161646,4.8783
5305404,,"K03820.01","FALSE POSITIVE",161.252567,189.10238,23.626
3728432,"Kepler-1526 b","K03893.01","CONFIRMED",3.90863457,133.92971,1.7704
6696580,"Kepler-359 d","K02092.03","CONFIRMED",77.086191,202.7483,4.77
5473535,,"K03894.01","FALSE POSITIVE",1.673662758,131.67166,2.3135
12106934,,"K03895.01","FALSE POSITIVE",5.93717724,135.95682,5.355
6222898,,"K03896.01","FALSE POSITIVE",3.89043062,132.7665,6.596
3955866,,"K03897.01","FALSE POSITIVE",16.8282542,296.233,39.098
11200767,,"K03667.01","FALSE POSITIVE",2.489549075,132.045037,2.4345
9892816,"Kepler-342 e","K01955.03","CONFIRMED",1.644221032,131.75241,2.9122
8589731,,"K03668.01","FALSE POSITIVE",4.469731089,133.011683,5.257
4356766,,"K03669.01","FALSE POSITIVE",1.731803197,132.887574,5.6803
2167890,,"K03670.01","FALSE POSITIVE",2.64830047,133.034879,2.6395
5384079,"Kepler-348 c","K02011.02","CONFIRMED",17.2653659,135.3549,5.02
4935914,,"K03743.01","FALSE POSITIVE",3.486318703,134.87329,2.7904
11303811,,"K03744.01","FALSE POSITIVE",1.705780649,133.15662,1.6271
2437783,,"K03745.01","FALSE POSITIVE",7.45306683,131.76434,4.7617
12062660,,"K03746.01","FALSE POSITIVE",2.929299629,133.71721,7.102
9777087,,"K03747.01","FALSE POSITIVE",5.50811352,134.32603,2.9516
5956776,,"K03821.01","FALSE POSITIVE",0.569115097,132.020841,3.5028
8883727,,"K03822.01","FALSE POSITIVE",2.529073751,133.390989,1.8827
4820550,,"K03823.01","CANDIDATE",202.1168173,292.05064,4.683
6516874,,"K03824.01","FALSE POSITIVE",0.916326699,131.80905,3.1427
11709124,"Kepler-154 b","K00435.03","CONFIRMED",33.0405509,161.22146,3.3613
9161118,,"K03898.01","FALSE POSITIVE",1.306723495,132.53576,6.606
3556229,,"K03899.01","FALSE POSITIVE",0.7967202,132.288291,4.25304
11911580,,"K03900.01","FALSE POSITIVE",359.102042,393.8542,16.949
9480535,"Kepler-1527 b","K03901.01","CONFIRMED",160.130899,203.47424,13.775
10583225,,"K03902.01","FALSE POSITIVE",2.69634575,132.9969,3.785
5215251,,"K03903.01","FALSE POSITIVE",2.553924603,131.94769,9.835
10383696,,"K03671.01","FALSE POSITIVE",8.487871809,134.495278,4.19829
9777090,,"K03672.01","FALSE POSITIVE",5.50817321,134.32367,3.6845
11455484,,"K03673.01","FALSE POSITIVE",6.142812722,135.16085,6.0751
2446623,,"K03674.01","FALSE POSITIVE",175.06586091,179.043787,4.5181
9596089,,"K03675.01","FALSE POSITIVE",20.8392148,133.49781,2.3321
5738506,,"K03676.01","FALSE POSITIVE",9.50158045,131.97492,5.0701
9777087,,"K03747.02","FALSE POSITIVE",19.226055,132.6309,2.949
4247807,,"K03748.01","FALSE POSITIVE",2.050435466,133.288776,8.0122
11547869,,"K03749.01","CANDIDATE",10.72725536,132.90239,1.7541
7700590,,"K03750.01","FALSE POSITIVE",1.507101452,132.092456,5.2005
9053086,,"K03751.01","FALSE POSITIVE",1.274841686,131.623318,3.5903
3128552,"Kepler-1073 c","K02055.02","CONFIRMED",4.02582434,135.42508,2.8059
5467113,,"K03825.01","FALSE POSITIVE",2.845746618,134.276987,13.0719
8240123,,"K03826.01","FALSE POSITIVE",2.30120705,132.18748,25.08
5114623,,"K03827.01","FALSE POSITIVE",337.377514,336.53604,12.136
5114623,,"K03827.02","FALSE POSITIVE",389.28075044,310.5901867,12.52
10031907,,"K03828.01","FALSE POSITIVE",8.58965725,132.01852,8.9793
6525946,,"K02093.02","CANDIDATE",2.508116,133.98497,2.504
5480736,,"K03904.01","FALSE POSITIVE",8.56751264,136.06104,5.449
8487748,,"K03905.01","FALSE POSITIVE",1.061934313,131.72596,3.194
9892856,,"K03906.01","FALSE POSITIVE",2.406574511,133.73667,3.4382
7137213,,"K03907.01","FALSE POSITIVE",28.64338839,141.22933,1.2246
6795089,,"K07792.01","FALSE POSITIVE",96.231257,217.00033,2.488
3340313,,"K03677.01","FALSE POSITIVE",30.5528701,143.348399,5.3367
9892816,"Kepler-342 c","K01955.04","CONFIRMED",26.2347447,141.99379,3.536
4150804,"Kepler-1513 b","K03678.01","CONFIRMED",160.88451966,277.504342,10.8771
5021174,,"K03679.01","FALSE POSITIVE",4.04506346,132.232226,3.22222
9025971,"Kepler-1657 b","K03680.01","CONFIRMED",141.2415405,256.205347,6.7645
2581316,"Kepler-1514 b","K03681.01","CONFIRMED",217.83184293,238.820035,21.306
9973109,,"K02018.02","CANDIDATE",16.0988294,131.8764,5.686
6314185,,"K03752.01","FALSE POSITIVE",1.433262145,132.822323,5.6316
8620561,,"K03753.01","FALSE POSITIVE",0.782046543,131.674244,1.9874
8937019,,"K03754.01","FALSE POSITIVE",5.663604992,133.892182,1.4283
9896435,,"K03755.01","FALSE POSITIVE",18.076610347,146.256704,3.1396
10352938,,"K03756.01","FALSE POSITIVE",6.47173281,136.35537,7.1964
10676927,,"K03830.01","FALSE POSITIVE",1.031100362,131.87473,2.9759
5649836,,"K03831.01","FALSE POSITIVE",0.597933142,131.95669,3.47133
7620660,,"K03832.01","FALSE POSITIVE",5.36652724,134.86398,8.367
3836399,,"K03834.01","FALSE POSITIVE",1.540392098,131.9989,3.7271
2581554,"Kepler-1521 b","K03835.01","CONFIRMED",47.1484324,175.2689,3.1347
3128552,"Kepler-1073 d","K02055.03","CONFIRMED",2.50475282,133.63645,2.376
10363115,"Kepler-1929 b","K03908.01","CONFIRMED",59.3627946,184.14711,13.972
5966810,,"K03909.01","CANDIDATE",247.891041,133.92838,18.363
10491062,,"K03910.01","FALSE POSITIVE",2.199076661,133.06147,6.11
9761615,"Kepler-1528 b","K03911.01","CONFIRMED",1.79110997,131.95636,2.0917
4058881,,"K03912.01","FALSE POSITIVE",7.77241144,132.58122,5.272
6863158,,"K07793.01","CANDIDATE",1.99469354,131.5639,5.297
2581316,"Kepler-1514 c","K03681.02","CONFIRMED",10.51421162,134.56738,3.877
8621353,,"K03682.01","FALSE POSITIVE",11.344347453,138.811996,5.9738
10795103,"Kepler-1515 b","K03683.01","CONFIRMED",214.3120439,336.330158,16.2938
9394601,,"K03684.01","FALSE POSITIVE",0.876826336,132.0647202,3.6097
8494410,,"K03685.01","FALSE POSITIVE",208.86909724,273.692419,4.5707
8494410,"Kepler-1516 b","K03685.02","CONFIRMED",7.2593226,131.71082,6.1394
6863161,,"K03757.01","FALSE POSITIVE",1.98663794,133.311523,4.7585
7840035,,"K03758.01","FALSE POSITIVE",13.54208867,144.00206,4.9406
8543279,,"K03759.01","FALSE POSITIVE",7.549303633,135.010802,2.3665
8047283,,"K03760.01","FALSE POSITIVE",0.77544539,132.072938,1.8764
8308347,,"K03761.01","CANDIDATE",164.950399,280.9154,30.86
7090867,,"K07810.01","FALSE POSITIVE",308.255238,282.4555,11.959
7612691,,"K03836.01","FALSE POSITIVE",3.46724809,133.90269,11.01
9761573,,"K03837.01","FALSE POSITIVE",7.4413445,137.3429,2.8754
8042789,,"K03838.01","FALSE POSITIVE",4.618309224,135.85023,3.6752
10095484,,"K03839.01","FALSE POSITIVE",0.677761275,131.625946,3.7085
5467102,,"K03840.01","FALSE POSITIVE",2.845739012,134.279738,11.9327
6780367,,"K07789.01","FALSE POSITIVE",175.358905,212.2454,5.34
10281221,,"K03913.01","CANDIDATE",0.582895412,131.621083,1.0528
6525946,,"K02093.03","CANDIDATE",0.496069986,132.28138,1.5568
5471496,,"K03914.01","FALSE POSITIVE",12.42618005,141.50486,28.1949
4544620,,"K03915.01","FALSE POSITIVE",2.189090653,132.08535,5.2094
5784777,"Kepler-1529 b","K03916.01","CONFIRMED",5.33905606,132.14193,1.6415
6863187,,"K07794.01","FALSE POSITIVE",1.99492332,133.4406,5.898
6949061,"Kepler-343 c","K01960.02","CONFIRMED",23.2218115,151.06904,2.744
9719636,,"K03686.01","FALSE POSITIVE",3.351573993,134.28062,2.8758
2452440,,"K03687.01","FALSE POSITIVE",8.097050622,138.423529,5.6736
5020034,,"K03688.01","FALSE POSITIVE",2.119107262,132.58903,7.5384
7017372,,"K03689.01","CANDIDATE",5.24088367,136.02877,3.3656
6974867,,"K07800.01","FALSE POSITIVE",0.887691177,132.36711,1.644
7102316,"Kepler-351 d","K02028.03","CONFIRMED",142.545,202.88,8.75
11518142,"Kepler-1519 b","K03762.01","CONFIRMED",240.7990472,334.14037,16.666
3114667,,"K03763.01","FALSE POSITIVE",0.888584158,132.100098,2.25012
12109845,,"K03765.01","FALSE POSITIVE",0.865959015,132.053694,1.9058
3954227,,"K03766.01","FALSE POSITIVE",0.594276199,131.835238,2.0188
8651551,,"K03841.01","FALSE POSITIVE",1.527491117,132.259806,7.9136
7115550,,"K07811.01","FALSE POSITIVE",0.566814046,131.79379,4.049
9532637,,"K03842.01","FALSE POSITIVE",0.61496383,132.022402,1.93053
5305451,,"K03843.01","FALSE POSITIVE",161.253747,189.0939,25.322
7174349,,"K03844.01","FALSE POSITIVE",2.974163938,132.49312,1.7423
11824218,,"K03845.01","FALSE POSITIVE",15.84131693,145.4595,1.8156
3128552,,"K02055.04","CANDIDATE",6.13074243,131.85782,2.84
10788461,"Kepler-1530 d","K03925.01","CONFIRMED",9.2075634,135.801,3.365
10788461,"Kepler-1530 b","K03925.02","CONFIRMED",2.5903958,132.3011,2.088
10788461,"Kepler-1530 c","K03925.03","CONFIRMED",5.3235335,133.0952,2.714
11667548,,"K03926.01","FALSE POSITIVE",0.831741499,132.074741,2.297
8868649,,"K03927.01","FALSE POSITIVE",4.44737112,133.84048,19.45
9715939,,"K03690.01","FALSE POSITIVE",12.893018017,141.611199,3.30029
6887030,,"K07795.01","CANDIDATE",5.44085762,134.29408,2.119
4751083,,"K03691.01","FALSE POSITIVE",4.532416322,135.6589,3.2864
4751083,,"K03691.02","FALSE POSITIVE",2.26631937,133.3865546,3.16
5903301,,"K03692.01","FALSE POSITIVE",1.160153553,132.145331,2.16452
7695087,,"K03693.01","FALSE POSITIVE",4.032760214,133.301891,2.7194
6200709,,"K03694.01","FALSE POSITIVE",3.723552982,134.94613,3.5632
8323764,,"K03767.01","CANDIDATE",6.714247798,134.31703,3.3304
7013923,,"K07801.01","FALSE POSITIVE",2.21396079,132.5689,3.452
5360082,,"K03768.01","FALSE POSITIVE",11.35501209,133.20478,14.557
6543683,,"K03769.01","FALSE POSITIVE",1.195515251,132.303851,5.0834
5008245,,"K03770.01","CANDIDATE",2.60720833,131.84844,2.6452
10555365,,"K03771.01","FALSE POSITIVE",5.80184753,131.77347,3.9551
5481426,,"K03772.01","FALSE POSITIVE",2.38404983,133.43927,3.2849
7983756,,"K03846.01","FALSE POSITIVE",5.24078259,136.54913,5.238
7289165,,"K03847.01","FALSE POSITIVE",5.26641416,131.69998,2.4404
12784167,"Kepler-1522 b","K03848.01","CONFIRMED",1.847892736,132.19915,1.8904
8949316,,"K03849.01","FALSE POSITIVE",0.604358764,131.68577,1.0423
8912730,,"K03850.01","FALSE POSITIVE",11.3775281,132.5848,12.918
9784230,,"K03851.01","FALSE POSITIVE",0.7981968,131.570334,2.22035
11466960,,"K03917.01","FALSE POSITIVE",0.695954898,131.89905,1.469
3124420,,"K03918.01","FALSE POSITIVE",0.948951607,132.468516,4.3809
4649440,,"K03919.01","FALSE POSITIVE",19.37070781,147.66803,2.2466
2437488,,"K03920.01","FALSE POSITIVE",14.46993942,141.81105,7.455
10083623,,"K03921.01","FALSE POSITIVE",1.278555003,131.529071,1.4247
11253711,"Kepler-1031 b","K01972.02","CONFIRMED",1.226223959,132.6827,2.1689
8043052,,"K03695.01","FALSE POSITIVE",2.244600029,133.46529,1.9204
5435816,,"K03696.01","FALSE POSITIVE",181.8521773,251.877795,5.7725
8559589,,"K03697.01","FALSE POSITIVE",223.1127475,140.947135,8.9683
4372765,,"K03698.01","FALSE POSITIVE",15.64064161,140.08502,6.4524
9489524,"Kepler-352 d","K02029.03","CONFIRMED",6.8873113,132.0711,2.214
10268903,,"K03773.01","FALSE POSITIVE",1.103978,131.573418,0.74
7017437,,"K07802.01","FALSE POSITIVE",43.8496474,157.7544,2.217
7220320,,"K03775.01","FALSE POSITIVE",0.752158047,131.793035,2.42733
9291378,,"K03776.01","FALSE POSITIVE",3.796488133,135.15079,11.0659
4075067,,"K03777.01","CANDIDATE",17.7476059,139.3464,5.066
4949524,,"K03852.01","FALSE POSITIVE",1.233076007,132.49795,12.506
2697935,,"K03853.01","FALSE POSITIVE",21.5135234,132.3356,77.983
6531143,,"K07784.01","FALSE POSITIVE",19.4444573,147.9093,5.509
3550434,,"K03854.01","FALSE POSITIVE",1.1910489,132.076408,1.3738
2558370,,"K03855.01","FALSE POSITIVE",0.546248198,131.585311,2.1081
12301181,,"K02059.02","CANDIDATE",2.18565886,132.45418,1.966
5397166,,"K03856.01","FALSE POSITIVE",1.811966339,132.27828,3.792
7024530,,"K03922.01","FALSE POSITIVE",66.1539783,156.97153,5.896
5015459,,"K03923.01","FALSE POSITIVE",158.3226379,251.75032,2.1881
11709124,"Kepler-154 e","K00435.04","CONFIRMED",3.93276627,134.64964,2.9403
8505920,"Kepler-1090 b","K02094.02","CONFIRMED",198.680859,270.66535,8.282
1433980,,"K03924.01","FALSE POSITIVE",1.592634161,132.328769,8.9488
2438490,,"K03699.01","FALSE POSITIVE",3.31577795,131.53883,4.2349
3838496,,"K03700.01","FALSE POSITIVE",2.990252395,133.110629,7.8462
6470521,,"K03701.01","FALSE POSITIVE",2.08043378,131.827041,7.708
2449090,,"K03702.01","FALSE POSITIVE",4.944046127,134.192012,4.50334
5652260,,"K03703.01","FALSE POSITIVE",4.464565251,132.311502,4.0221
2569494,,"K03704.01","FALSE POSITIVE",1.523298835,132.32762,5.9083
12405950,,"K03778.01","FALSE POSITIVE",3.539631353,132.774997,1.5372
5206233,,"K03779.01","FALSE POSITIVE",6.195861785,134.23422,2.6078
7031066,,"K07803.01","FALSE POSITIVE",0.566805514,131.8162,4.367
6775985,,"K03780.01","FALSE POSITIVE",27.961084,133.1759,3.8741
11357192,,"K03782.01","FALSE POSITIVE",186.5168116,169.64687,3.1968
9533489,,"K03783.01","FALSE POSITIVE",197.1455327,300.176978,2.1145
11825057,,"K03857.01","FALSE POSITIVE",0.532087933,131.972409,3.45028
12306699,,"K03858.01","FALSE POSITIVE",3.204222652,133.82223,2.7952
9692336,,"K03859.01","FALSE POSITIVE",0.687898282,131.595979,3.96401
9641008,,"K03860.01","FALSE POSITIVE",2.178154774,132.02433,3.5302
8588377,,"K03861.01","FALSE POSITIVE",0.99466172,131.63284,1.576
3644601,,"K03862.01","FALSE POSITIVE",359.00688,295.8649,32.16
4242692,"Kepler-1531 b","K03928.01","CONFIRMED",1.138548215,132.46205,2.1482
8781480,,"K03929.01","FALSE POSITIVE",121.0598037,159.3454,3.112
6783732,,"K07790.01","FALSE POSITIVE",0.721335207,131.57505,1.509
11607176,,"K03930.01","FALSE POSITIVE",3.28274272,132.64464,8.9
10661718,,"K03931.01","FALSE POSITIVE",1.231361934,131.80783,5.433
6105462,"Kepler-1093 c","K02098.02","CONFIRMED",89.7224125,163.15815,10.963
8257205,"Kepler-1038 c","K01986.02","CONFIRMED",7.12766417,136.00586,2.491
6470516,,"K03705.01","FALSE POSITIVE",2.080431782,131.827995,7.4997
6891124,,"K07796.01","CANDIDATE",3.52364689,134.1864,3.439
7770471,,"K03706.01","FALSE POSITIVE",1.157804607,132.448327,4.66082
5130380,,"K03707.01","FALSE POSITIVE",19.979098,137.14659,10.5638
6314173,,"K03708.01","FALSE POSITIVE",1.433262401,132.822635,6.2205
5688997,,"K03784.01","FALSE POSITIVE",23.8706941,136.9568,3.4812
9489524,,"K02029.04","CANDIDATE",4.78850084,135.4574,2.099
7031340,,"K07804.01","FALSE POSITIVE",0.566769068,131.8681,3.011
4073730,,"K03785.01","FALSE POSITIVE",6.2820426,131.58905,7.941
2854948,,"K03786.01","FALSE POSITIVE",0.97430309,132.390205,2.1088
7813039,,"K03787.01","CANDIDATE",141.73403059,167.345982,1.5851
3644601,,"K03862.02","FALSE POSITIVE",119.686505,176.0608,29.33
8459354,,"K03863.01","FALSE POSITIVE",53.556625,184.4892,16.18
6531617,,"K07785.01","CANDIDATE",433.220461,271.04277,2.725
4164922,"Kepler-1698 b","K03864.01","CONFIRMED",1.210693626,132.39306,1.434
12061969,"Kepler-2001 b","K02061.02","CONFIRMED",1.090011003,131.58066,1.5
4164922,,"K03864.02","CANDIDATE",18.2572722,134.44527,3.434
10328393,"Kepler-332 d","K01905.03","CONFIRMED",34.2115022,154.57508,4.947
10259029,,"K03630.01","FALSE POSITIVE",7.061149921,134.558528,3.33515
8299947,,"K03631.01","FALSE POSITIVE",2.682767439,131.570648,4.58143
3335813,,"K03632.01","FALSE POSITIVE",3.711012492,132.488455,3.3394
11858741,,"K03633.01","FALSE POSITIVE",1.780982447,131.520134,3.4297
6363494,,"K03634.01","FALSE POSITIVE",1.815632406,131.9113803,3.35773
2576107,,"K03709.01","FALSE POSITIVE",205.5833309,234.746256,6.0353
9532421,,"K03710.01","FALSE POSITIVE",4.309067482,134.71445,2.21
6936966,,"K07797.01","FALSE POSITIVE",36.4721523,159.7848,2.673
5653849,,"K03711.01","FALSE POSITIVE",111.0396205,161.93506,25.751
2437060,,"K03712.01","FALSE POSITIVE",3.187087241,132.8582,7.2897
8127648,,"K03713.01","FALSE POSITIVE",1.023470248,131.703274,2.3804
11564013,,"K03714.01","FALSE POSITIVE",0.875267982,132.03224,1.6038
9405541,,"K03788.01","FALSE POSITIVE",5.55260695,132.08428,4.1178
8906045,,"K03789.01","FALSE POSITIVE",2.347479696,133.67205,26.25
7031638,,"K07805.01","FALSE POSITIVE",1.13353095,132.4414,3.17
7296094,,"K03790.01","FALSE POSITIVE",0.890745373,131.884401,1.9215
5437945,"Kepler-460 b","K03791.01","CONFIRMED",440.7843755,139.3535,21.693
12009347,,"K03792.01","FALSE POSITIVE",2.723858181,133.57632,1.4313
4037163,,"K03793.01","FALSE POSITIVE",0.635441862,131.966607,1.9827
5535890,,"K03865.01","FALSE POSITIVE",3.255189932,134.6015,2.7117
5215980,,"K03866.01","FALSE POSITIVE",2.531140101,132.49471,20.399
9353742,"Kepler-1523 b","K03867.01","CONFIRMED",0.938750221,131.68256,1.3568
9178185,,"K03868.01","FALSE POSITIVE",2.992704682,133.29518,1.2585
6290382,,"K03869.01","FALSE POSITIVE",6.12810722,137.03456,2.824
3327992,,"K03635.01","FALSE POSITIVE",2.115511511,131.99137,8.5116
5649206,,"K03636.01","FALSE POSITIVE",2.446736567,133.968534,5.0201
5193384,,"K03637.01","FALSE POSITIVE",21.3779536,157.8164,24.872
5181804,,"K03638.01","FALSE POSITIVE",4.350460215,132.27239,2.5276
10491544,,"K03639.01","FALSE POSITIVE",22.77194512,133.84261,10.1995
9101496,"Kepler-335 c","K01915.02","CONFIRMED",67.844689,149.5007,11.757
11450414,"Kepler-347 c","K01992.02","CONFIRMED",27.3214242,154.29833,4.836
4937143,,"K03715.01","FALSE POSITIVE",9.84883968,135.993,5.7425
8719324,,"K03716.01","FALSE POSITIVE",10.23335969,139.7882155,7.55
11241814,,"K03717.01","FALSE POSITIVE",227.6625222,232.241995,5.5072
5036537,,"K03718.01","FALSE POSITIVE",1.06100873,132.521276,2.6715
9837083,,"K03719.01","FALSE POSITIVE",0.623393802,131.599128,1.40392
12557548,"Kepler-1520 b","K03794.01","CONFIRMED",0.65355361,132.058957,1.63
3657758,"Kepler-1065 c","K02034.02","CONFIRMED",2.3702932,133.6801,1.666
7031726,,"K07806.01","FALSE POSITIVE",0.566793534,131.8368,4.714
3338660,,"K03795.01","FALSE POSITIVE",1.873380717,131.795634,10.1083
3338674,,"K03796.01","FALSE POSITIVE",1.87337894,131.796393,9.1328
5546277,,"K03797.01","FALSE POSITIVE",7.50023955,137.38848,2.916
8258160,,"K03870.01","FALSE POSITIVE",23.6270348,150.0362,11.481
9752982,,"K03871.01","FALSE POSITIVE",0.716709897,132.050846,0.7466
4666008,,"K03872.01","FALSE POSITIVE",2.248063246,132.75441,5.1297
8430105,,"K03873.01","FALSE POSITIVE",63.3278636,165.22656,47.0744
9517393,"Kepler-1085 b","K02076.02","CONFIRMED",219.3215562,320.72862,12.4124
8052474,,"K03640.01","FALSE POSITIVE",245.4382021,361.302835,14.502
3534118,,"K03641.01","FALSE POSITIVE",178.4129899,218.225235,2.9298
3534118,,"K03641.02","FALSE POSITIVE",178.44973004,217.6718259,12.86
2441161,,"K03642.01","FALSE POSITIVE",2.192004364,132.218114,3.075
3231120,,"K03643.01","FALSE POSITIVE",3.900109346,133.380544,3.9037
12216706,,"K03644.01","FALSE POSITIVE",1.471060209,132.27522,4.3708
12216706,,"K03644.02","FALSE POSITIVE",0.73553763,131.5246162,2
10735331,,"K03720.01","FALSE POSITIVE",213.3990406,274.209685,6.5043
7763269,,"K03721.01","FALSE POSITIVE",6.40802979,134.0732,2.9288
8365739,,"K03722.01","CANDIDATE",2.38920105,132.05991,3.15
5471606,,"K03723.01","FALSE POSITIVE",0.962835804,132.198475,4.9844
11200405,,"K03724.01","FALSE POSITIVE",4.639602084,135.09909,3.4636
5475736,,"K03798.01","FALSE POSITIVE",2.991885335,134.17581,7.4319
9049673,,"K03799.01","FALSE POSITIVE",1.327471395,131.583734,5.2334
7031898,,"K07807.01","FALSE POSITIVE",0.566792595,131.817,2.637
9593759,,"K03800.01","FALSE POSITIVE",1.247156944,132.36584,2.6779
8827930,,"K03801.01","CANDIDATE",288.3128666,374.79958,5.419
5020044,,"K03802.01","FALSE POSITIVE",2.119100054,132.59118,8.2163
11560037,,"K03874.01","FALSE POSITIVE",1.466535757,131.992658,0.8222
11911561,,"K03875.01","FALSE POSITIVE",8.870415578,137.481093,1.2864
6547322,,"K07786.01","FALSE POSITIVE",1.49131759,132.1676,4.721
3440118,"Kepler-1928 b","K03876.01","CONFIRMED",19.57783279,131.71421,1.9857
9159265,,"K03877.01","FALSE POSITIVE",3.04476607,132.43708,9.568
4472818,"Kepler-1524 b","K03878.01","CONFIRMED",70.9672087,182.66991,6.9623
5816806,,"K03645.01","FALSE POSITIVE",4.45543346,134.453921,5.116
6531496,,"K03646.01","FALSE POSITIVE",14.323889947,135.225964,4.83729
9661869,,"K03647.01","FALSE POSITIVE",20.427232317,135.862807,3.46429
6790592,,"K07791.01","CANDIDATE",106.18732,180.796,10.29
9411166,"Kepler-1016 c","K01922.03","CONFIRMED",105.6552651,230.09865,9.39
3097352,,"K03648.01","FALSE POSITIVE",4.029803201,134.422433,4.4301
6066379,,"K03649.01","FALSE POSITIVE",1.303858554,131.606872,4.36797
6508221,,"K00416.03","CANDIDATE",9.74765878,139.16424,2.62
12154526,"Kepler-1047 c","K02004.02","CONFIRMED",3.18899015,133.52624,2.722
6952971,,"K07798.01","CANDIDATE",309.89103,259.0588,16.4
3459199,,"K03725.01","FALSE POSITIVE",1.570518376,132.340523,3.2035
6973796,,"K03726.01","FALSE POSITIVE",115.9943364,139.57168,2.4136
12023089,,"K03727.01","FALSE POSITIVE",0.623441636,131.6792187,1.46001
6286155,,"K03803.01","FALSE POSITIVE",14.5417471,137.58734,5.6067
7831363,,"K03804.01","FALSE POSITIVE",2.81753381,132.8937,2.1551
8804845,"Kepler-1067 b","K02039.02","CONFIRMED",0.762132307,131.61542,1.22
4663185,,"K03805.01","FALSE POSITIVE",56.6993107,146.1473,7.0706
5305471,,"K03806.01","FALSE POSITIVE",161.252247,189.10948,23.467
5560830,,"K03879.01","FALSE POSITIVE",0.867719291,132.165597,6.323
4147444,,"K03880.01","CANDIDATE",1.803697292,131.51365,1.5922
8211824,,"K03881.01","FALSE POSITIVE",0.84112187,132.164939,2.0431
5980800,,"K03882.01","FALSE POSITIVE",0.828326025,132.175806,1.42721
9592850,,"K03883.01","FALSE POSITIVE",1.219324537,131.94673,4.7501
6227560,,"K03650.01","FALSE POSITIVE",2.401751509,133.711919,2.0835
5866104,,"K03651.01","FALSE POSITIVE",36.97709537,133.6264,5.2063
8256044,,"K03652.01","FALSE POSITIVE",16.371883638,140.020073,3.44467
8780968,,"K03653.01","FALSE POSITIVE",2.617284592,132.390683,9.5545
6960446,,"K03654.01","FALSE POSITIVE",10.14873521,136.02501,5.603
8264097,,"K03655.01","FALSE POSITIVE",2.897436854,132.038502,3.2833
7515679,"Kepler-1517 b","K03728.01","CONFIRMED",5.546083089,133.50348,2.717
9674592,,"K03729.01","FALSE POSITIVE",6.87366398,136.13966,7.0845
9674592,,"K03729.02","FALSE POSITIVE",6.87366412,132.4575658,4.85
10879213,,"K03730.01","FALSE POSITIVE",0.668483494,132.156558,2.4129
5650314,,"K03731.01","FALSE POSITIVE",1.070272827,131.835891,4.2844
6962901,,"K07799.01","FALSE POSITIVE",0.977170246,132.23783,3.4842
8302302,,"K03732.01","FALSE POSITIVE",1.135930136,132.396556,4.5036
10581918,,"K03807.01","FALSE POSITIVE",1.801863222,132.48449,7.2492
3851949,,"K03808.01","FALSE POSITIVE",54.77145968,143.74319,37.1871
9097892,,"K03809.01","FALSE POSITIVE",1.674690886,132.172107,2.0179
5769943,,"K03810.01","CANDIDATE",1.013774136,131.95888,1.2774
4638237,,"K03811.01","CANDIDATE",290.1401717,307.250618,2.1583
9351316,"Kepler-1086 c","K02078.02","CONFIRMED",161.515617,176.49978,6.548
4579313,,"K03884.01","FALSE POSITIVE",2.112405306,132.97515,2.5845
11614528,,"K03885.01","FALSE POSITIVE",1.870990236,132.68949,1.8432
8848288,,"K03886.01","FALSE POSITIVE",5.56648691,133.03305,10.931
6590307,,"K07787.01","FALSE POSITIVE",1.33253834,132.066,3.737
5308419,,"K03887.01","FALSE POSITIVE",1.241483276,132.10028,2.195
6312521,,"K03656.01","FALSE POSITIVE",3.01551943,132.943637,3.1713
4579321,,"K03657.01","FALSE POSITIVE",2.112395777,134.034448,2.7714
5202905,"Kepler-340 b","K01932.02","CONFIRMED",14.8444836,143.576,6.091
1575690,,"K03658.01","FALSE POSITIVE",2.252417903,132.436339,1.9767
4386047,,"K03659.01","FALSE POSITIVE",2.900613144,133.422871,3.7357
5103998,,"K03660.01","FALSE POSITIVE",174.7697122,172.472322,2.3569
9655858,,"K03733.01","FALSE POSITIVE",31.43284649,138.11259,5.3541
12154526,,"K02004.03","CANDIDATE",1.72110057,132.76068,1.922
10275880,,"K03734.01","FALSE POSITIVE",9.72675447,139.47635,19.6214
